Order_ID,Date,State,City,Model,Units_Sold,Unit_Price_INR,Discount_INR,Revenue_INR,Sales_Channel,Payment_Mode,Customer_Age,Customer_Gender,Customer_Rating
OE107759,2024-09-01,Telangana,Warangal,S1 Pro,1,147999,0,147999,Dealer Partner,EMI - NBFC,41,Male,4.5
OE107758,2024-09-01,Haryana,Faridabad,S1 Air,1,84999,2000,82999,Online (Ola App),EMI - NBFC,29,Female,4.8
OE107757,2024-09-01,Delhi,New Delhi,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,Full Payment,35,Male,4.9
OE107756,2024-09-01,Kerala,Thiruvananthapuram,S1 Pro+,1,159999,2000,157999,Ola Experience Center,Full Payment,24,Male,4.2
OE107755,2024-09-01,Uttar Pradesh,Varanasi,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - NBFC,30,Male,3.8
OE107754,2024-09-01,Karnataka,Bengaluru,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - NBFC,45,Male,4.2
OE107753,2024-09-01,Rajasthan,Jodhpur,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Subvention Scheme,44,Male,3.0
OE107752,2024-09-01,Karnataka,Mysuru,S1 Air,1,84999,0,84999,Online (Ola App),EMI - NBFC,40,Male,4.3
OE107751,2024-09-01,Telangana,Hyderabad,S1 Pro,1,147999,5000,142999,Dealer Partner,EMI - NBFC,34,Male,4.7
OE107750,2024-09-01,Delhi,New Delhi,S1 Air,1,84999,0,84999,Online (Ola App),EMI - NBFC,34,Male,3.6
OE107749,2024-09-01,Karnataka,Bengaluru,S1 Pro+,1,159999,5000,154999,Ola Experience Center,Full Payment,37,Male,4.1
OE107748,2024-09-01,Telangana,Warangal,S1 Pro+,1,159999,5000,154999,Dealer Partner,EMI - Bank Loan,29,Male,4.7
OE107747,2024-09-01,Karnataka,Mangaluru,S1 X+ (4kWh),1,139999,0,139999,Online (Ola App),Full Payment,41,Male,4.3
OE107776,2024-09-02,Telangana,Warangal,S1 Air,1,84999,8000,76999,Ola Experience Center,EMI - NBFC,28,Male,4.0
OE107775,2024-09-02,Uttar Pradesh,Varanasi,S1 Pro,1,147999,2000,145999,Company Owned Store,EMI - Bank Loan,38,Male,4.8
OE107774,2024-09-02,Maharashtra,Nagpur,S1 X+ (4kWh),1,139999,8000,131999,Company Owned Store,EMI - NBFC,36,Female,3.6
OE107777,2024-09-02,Tamil Nadu,Madurai,S1 Pro,1,147999,0,147999,Dealer Partner,Full Payment,18,Female,3.6
OE107772,2024-09-02,Bihar,Patna,S1 Pro+,1,159999,0,159999,Online (Ola App),Full Payment,22,Male,4.3
OE107771,2024-09-02,Maharashtra,Nashik,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - Bank Loan,40,Male,3.7
OE107770,2024-09-02,Tamil Nadu,Madurai,S1 Air,1,84999,0,84999,Ola Experience Center,Full Payment,18,Male,3.8
OE107773,2024-09-02,Uttar Pradesh,Noida,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,24,Female,4.8
OE107768,2024-09-02,Karnataka,Bengaluru,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - NBFC,41,Male,4.7
OE107763,2024-09-02,Tamil Nadu,Madurai,S1 X (2kWh),1,79999,2000,77999,Dealer Partner,EMI - Bank Loan,29,Female,4.6
OE107764,2024-09-02,Punjab,Amritsar,S1 X (3kWh),1,99999,8000,91999,Ola Experience Center,Full Payment,26,Female,4.4
OE107769,2024-09-02,Tamil Nadu,Madurai,S1 Pro,1,147999,2000,145999,Company Owned Store,EMI - NBFC,46,Male,5.0
OE107766,2024-09-02,Maharashtra,Nagpur,S1 Pro+,1,159999,0,159999,Online (Ola App),EMI - Bank Loan,33,Female,3.9
OE107767,2024-09-02,Gujarat,Surat,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - NBFC,41,Female,4.8
OE107765,2024-09-02,Telangana,Warangal,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,EMI - Bank Loan,30,Female,5.0
OE107799,2024-09-03,Maharashtra,Mumbai,S1 X (2kWh),1,79999,5000,74999,Dealer Partner,EMI - Bank Loan,30,Male,4.7
OE107798,2024-09-03,Gujarat,Vadodara,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,EMI - NBFC,23,Male,3.6
OE107790,2024-09-03,Madhya Pradesh,Indore,S1 X (2kWh),1,79999,8000,71999,Company Owned Store,EMI - NBFC,34,Male,5.0
OE107796,2024-09-03,Maharashtra,Nashik,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - NBFC,19,Male,4.3
OE107795,2024-09-03,Haryana,Gurugram,S1 Pro+,1,159999,0,159999,Online (Ola App),EMI - Bank Loan,38,Male,4.8
OE107794,2024-09-03,Maharashtra,Nashik,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - Bank Loan,33,Male,4.1
OE107793,2024-09-03,Tamil Nadu,Madurai,S1 Pro,1,147999,0,147999,Dealer Partner,Full Payment,28,Male,4.6
OE107792,2024-09-03,Karnataka,Mangaluru,S1 Pro+,1,159999,0,159999,Online (Ola App),EMI - Bank Loan,33,Female,4.2
OE107791,2024-09-03,Telangana,Warangal,S1 Air,1,84999,2000,82999,Online (Ola App),EMI - NBFC,43,Male,4.0
OE107797,2024-09-03,Maharashtra,Nashik,S1 Air,1,84999,0,84999,Company Owned Store,EMI - Bank Loan,33,Male,4.4
OE107789,2024-09-03,Uttar Pradesh,Noida,S1 X (2kWh),2,79999,0,159998,Dealer Partner,Full Payment,35,Male,4.4
OE107787,2024-09-03,Maharashtra,Nashik,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - NBFC,39,Male,5.0
OE107788,2024-09-03,Tamil Nadu,Madurai,S1 Pro,1,147999,2000,145999,Company Owned Store,EMI - Bank Loan,21,Male,4.7
OE107779,2024-09-03,Karnataka,Mangaluru,S1 Pro+,1,159999,0,159999,Online (Ola App),Full Payment,27,Male,4.7
OE107780,2024-09-03,Tamil Nadu,Coimbatore,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Full Payment,29,Female,4.1
OE107781,2024-09-03,Madhya Pradesh,Indore,S1 Pro+,1,159999,2000,157999,Company Owned Store,EMI - Bank Loan,39,Female,5.0
OE107778,2024-09-03,Tamil Nadu,Coimbatore,S1 Air,1,84999,0,84999,Ola Experience Center,EMI - Bank Loan,38,Male,4.9
OE107783,2024-09-03,Telangana,Hyderabad,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - NBFC,53,Female,4.8
OE107784,2024-09-03,Tamil Nadu,Coimbatore,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - NBFC,19,Male,3.5
OE107785,2024-09-03,Haryana,Gurugram,S1 X+ (4kWh),1,139999,2000,137999,Dealer Partner,Subvention Scheme,43,Male,5.0
OE107786,2024-09-03,Telangana,Hyderabad,S1 Pro+,1,159999,2000,157999,Online (Ola App),EMI - NBFC,18,Female,4.0
OE107782,2024-09-03,Madhya Pradesh,Indore,S1 Air,1,84999,0,84999,Ola Experience Center,Full Payment,20,Male,3.6
OE107817,2024-09-04,Karnataka,Bengaluru,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,24,Male,4.7
OE107816,2024-09-04,Madhya Pradesh,Indore,S1 Air,1,84999,2000,82999,Online (Ola App),Subvention Scheme,29,Male,4.6
OE107815,2024-09-04,Delhi,New Delhi,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,57,Male,4.1
OE107814,2024-09-04,Uttar Pradesh,Kanpur,S1 X (2kWh),1,79999,5000,74999,Ola Experience Center,Subvention Scheme,30,Male,3.9
OE107813,2024-09-04,Maharashtra,Pune,S1 X (3kWh),1,99999,2000,97999,Ola Experience Center,Full Payment,18,Male,4.2
OE107812,2024-09-04,Karnataka,Bengaluru,S1 Pro+,1,159999,5000,154999,Company Owned Store,Subvention Scheme,29,Female,3.4
OE107811,2024-09-04,Uttar Pradesh,Noida,S1 Pro,1,147999,0,147999,Company Owned Store,Full Payment,32,Female,4.4
OE107810,2024-09-04,Haryana,Gurugram,S1 Pro,2,147999,0,295998,Ola Experience Center,EMI - NBFC,25,Male,4.1
OE107809,2024-09-04,Karnataka,Mysuru,S1 Pro,1,147999,8000,139999,Ola Experience Center,EMI - Bank Loan,29,Male,4.0
OE107807,2024-09-04,Telangana,Hyderabad,S1 X (2kWh),1,79999,0,79999,Dealer Partner,Full Payment,22,Female,5.0
OE107806,2024-09-04,Delhi,New Delhi,S1 Pro,1,147999,0,147999,Company Owned Store,Subvention Scheme,58,Male,3.4
OE107805,2024-09-04,Tamil Nadu,Chennai,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - NBFC,40,Male,4.3
OE107804,2024-09-04,West Bengal,Siliguri,S1 Pro,1,147999,8000,139999,Company Owned Store,EMI - NBFC,26,Male,4.9
OE107803,2024-09-04,Karnataka,Bengaluru,S1 Pro,1,147999,5000,142999,Company Owned Store,EMI - NBFC,37,Male,4.2
OE107802,2024-09-04,Karnataka,Mangaluru,S1 Pro,1,147999,2000,145999,Ola Experience Center,Subvention Scheme,34,Male,5.0
OE107801,2024-09-04,Kerala,Kochi,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - Bank Loan,27,Male,3.4
OE107800,2024-09-04,Maharashtra,Mumbai,S1 X+ (4kWh),1,139999,0,139999,Online (Ola App),EMI - Bank Loan,23,Female,3.6
OE107808,2024-09-04,Delhi,New Delhi,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,Subvention Scheme,41,Male,4.5
OE107832,2024-09-05,Delhi,Dwarka,S1 Pro+,1,159999,2000,157999,Company Owned Store,EMI - Bank Loan,26,Male,4.7
OE107833,2024-09-05,Maharashtra,Mumbai,S1 X (3kWh),1,99999,2000,97999,Dealer Partner,Full Payment,36,Male,4.3
OE107834,2024-09-05,Uttar Pradesh,Lucknow,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - Bank Loan,33,Male,4.6
OE107835,2024-09-05,Maharashtra,Nashik,S1 Air,1,84999,0,84999,Online (Ola App),EMI - Bank Loan,19,Male,3.5
OE107841,2024-09-05,Telangana,Hyderabad,S1 Pro,1,147999,5000,142999,Online (Ola App),Full Payment,31,Female,3.0
OE107837,2024-09-05,Karnataka,Bengaluru,S1 X (2kWh),1,79999,0,79999,Company Owned Store,Full Payment,22,Female,4.9
OE107838,2024-09-05,Punjab,Ludhiana,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - NBFC,34,Male,5.0
OE107840,2024-09-05,Karnataka,Mysuru,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Full Payment,39,Male,3.5
OE107831,2024-09-05,Delhi,Dwarka,S1 Pro+,1,159999,0,159999,Company Owned Store,Subvention Scheme,34,Male,3.4
OE107836,2024-09-05,Delhi,Dwarka,S1 Pro,1,147999,0,147999,Ola Experience Center,Full Payment,28,Male,3.3
OE107830,2024-09-05,Tamil Nadu,Coimbatore,S1 X+ (4kWh),1,139999,2000,137999,Company Owned Store,EMI - Bank Loan,41,Male,3.8
OE107839,2024-09-05,Maharashtra,Pune,S1 Air,1,84999,0,84999,Dealer Partner,Full Payment,41,Male,4.2
OE107828,2024-09-05,Punjab,Ludhiana,S1 Air,1,84999,5000,79999,Company Owned Store,EMI - NBFC,26,Male,3.4
OE107818,2024-09-05,Maharashtra,Mumbai,S1 Pro+,1,159999,8000,151999,Dealer Partner,EMI - NBFC,41,Female,4.7
OE107829,2024-09-05,West Bengal,Kolkata,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - NBFC,52,Male,3.7
OE107820,2024-09-05,Telangana,Hyderabad,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - NBFC,31,Male,4.5
OE107821,2024-09-05,Haryana,Gurugram,S1 X (3kWh),1,99999,5000,94999,Online (Ola App),EMI - NBFC,25,Male,4.3
OE107822,2024-09-05,Delhi,Rohini,S1 Pro,1,147999,0,147999,Company Owned Store,Full Payment,35,Male,3.4
OE107819,2024-09-05,Bihar,Patna,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - Bank Loan,32,Male,4.8
OE107824,2024-09-05,Rajasthan,Udaipur,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - Bank Loan,19,Male,4.3
OE107825,2024-09-05,Delhi,Dwarka,S1 X (3kWh),1,99999,2000,97999,Company Owned Store,EMI - Bank Loan,52,Male,4.8
OE107826,2024-09-05,Madhya Pradesh,Bhopal,S1 Pro+,1,159999,5000,154999,Ola Experience Center,Full Payment,24,Male,5.0
OE107827,2024-09-05,Maharashtra,Nagpur,S1 Air,1,84999,0,84999,Ola Experience Center,EMI - Bank Loan,30,Female,4.1
OE107823,2024-09-05,Gujarat,Vadodara,S1 Air,1,84999,2000,82999,Ola Experience Center,EMI - Bank Loan,26,Male,4.6
OE107859,2024-09-06,West Bengal,Siliguri,S1 Pro,1,147999,0,147999,Ola Experience Center,Full Payment,57,Female,4.2
OE107858,2024-09-06,Tamil Nadu,Coimbatore,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - Bank Loan,26,Female,4.6
OE107857,2024-09-06,Madhya Pradesh,Bhopal,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - Bank Loan,26,Female,3.6
OE107856,2024-09-06,Gujarat,Vadodara,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Full Payment,44,Male,4.2
OE107855,2024-09-06,Delhi,Dwarka,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - Bank Loan,27,Female,3.5
OE107854,2024-09-06,Haryana,Faridabad,S1 Pro+,1,159999,0,159999,Ola Experience Center,Full Payment,31,Male,4.2
OE107853,2024-09-06,Maharashtra,Nashik,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,24,Male,4.5
OE107852,2024-09-06,Haryana,Faridabad,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,Full Payment,27,Male,4.4
OE107851,2024-09-06,Karnataka,Bengaluru,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - Bank Loan,39,Male,3.7
OE107849,2024-09-06,Maharashtra,Nagpur,S1 Pro+,1,159999,0,159999,Online (Ola App),Full Payment,23,Female,4.0
OE107848,2024-09-06,Telangana,Warangal,S1 X (2kWh),1,79999,8000,71999,Company Owned Store,EMI - Bank Loan,32,Male,5.0
OE107847,2024-09-06,Telangana,Hyderabad,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - Bank Loan,22,Male,4.1
OE107846,2024-09-06,Karnataka,Bengaluru,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,32,Male,4.1
OE107845,2024-09-06,Karnataka,Mysuru,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,34,Male,4.3
OE107844,2024-09-06,Uttar Pradesh,Kanpur,S1 X (3kWh),1,99999,8000,91999,Online (Ola App),Full Payment,42,Female,4.2
OE107843,2024-09-06,Gujarat,Vadodara,S1 Air,1,84999,0,84999,Online (Ola App),EMI - Bank Loan,20,Male,4.5
OE107842,2024-09-06,Karnataka,Bengaluru,S1 Air,1,84999,0,84999,Online (Ola App),EMI - Bank Loan,22,Female,4.9
OE107850,2024-09-06,Karnataka,Mysuru,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,Full Payment,21,Female,4.6
OE107874,2024-09-07,Maharashtra,Nagpur,S1 Pro,1,147999,0,147999,Online (Ola App),EMI - NBFC,23,Male,4.4
OE107875,2024-09-07,Uttar Pradesh,Noida,S1 Air,1,84999,0,84999,Ola Experience Center,EMI - NBFC,35,Male,4.1
OE107876,2024-09-07,Telangana,Warangal,S1 X (2kWh),1,79999,2000,77999,Ola Experience Center,Full Payment,30,Male,4.5
OE107877,2024-09-07,Maharashtra,Nashik,S1 X (2kWh),1,79999,0,79999,Company Owned Store,Full Payment,27,Male,4.0
OE107881,2024-09-07,Bihar,Patna,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - Bank Loan,30,Male,3.4
OE107879,2024-09-07,West Bengal,Siliguri,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,Subvention Scheme,29,Male,4.0
OE107880,2024-09-07,Karnataka,Bengaluru,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,44,Female,5.0
OE107873,2024-09-07,Karnataka,Bengaluru,S1 X (3kWh),1,99999,8000,91999,Online (Ola App),EMI - Bank Loan,18,Male,3.6
OE107878,2024-09-07,West Bengal,Kolkata,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,Full Payment,30,Male,2.9
OE107871,2024-09-07,Gujarat,Surat,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - NBFC,37,Male,4.5
OE107872,2024-09-07,Tamil Nadu,Madurai,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,Subvention Scheme,37,Male,4.7
OE107869,2024-09-07,Kerala,Thiruvananthapuram,S1 Pro+,1,159999,0,159999,Company Owned Store,Subvention Scheme,19,Female,3.7
OE107868,2024-09-07,Punjab,Ludhiana,S1 X (3kWh),1,99999,0,99999,Dealer Partner,Full Payment,49,Female,4.5
OE107867,2024-09-07,Telangana,Warangal,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - NBFC,40,Male,4.1
OE107866,2024-09-07,Punjab,Amritsar,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,Full Payment,47,Female,4.4
OE107865,2024-09-07,Madhya Pradesh,Bhopal,S1 Air,1,84999,0,84999,Dealer Partner,Full Payment,33,Female,4.2
OE107864,2024-09-07,Rajasthan,Jaipur,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - NBFC,37,Female,4.6
OE107863,2024-09-07,Andhra Pradesh,Visakhapatnam,S1 X (3kWh),1,99999,5000,94999,Company Owned Store,EMI - Bank Loan,25,Female,4.7
OE107862,2024-09-07,Maharashtra,Nashik,S1 X (3kWh),1,99999,2000,97999,Dealer Partner,Subvention Scheme,28,Male,4.6
OE107861,2024-09-07,Karnataka,Mangaluru,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,35,Male,4.6
OE107860,2024-09-07,Gujarat,Vadodara,S1 X (3kWh),1,99999,5000,94999,Online (Ola App),Full Payment,46,Male,4.0
OE107870,2024-09-07,Karnataka,Bengaluru,S1 Air,1,84999,0,84999,Dealer Partner,Full Payment,40,Male,3.3
OE107896,2024-09-08,West Bengal,Kolkata,S1 Pro,1,147999,0,147999,Company Owned Store,Full Payment,34,Male,4.5
OE107897,2024-09-08,Madhya Pradesh,Bhopal,S1 Pro,1,147999,0,147999,Dealer Partner,EMI - Bank Loan,40,Male,4.4
OE107898,2024-09-08,Andhra Pradesh,Visakhapatnam,S1 Pro,1,147999,0,147999,Ola Experience Center,Subvention Scheme,38,Male,3.3
OE107899,2024-09-08,Rajasthan,Jodhpur,S1 Air,1,84999,0,84999,Online (Ola App),EMI - NBFC,26,Male,4.8
OE107900,2024-09-08,Madhya Pradesh,Bhopal,S1 Pro+,1,159999,2000,157999,Company Owned Store,EMI - Bank Loan,35,Male,4.2
OE107905,2024-09-08,Delhi,New Delhi,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - Bank Loan,18,Male,5.0
OE107902,2024-09-08,Bihar,Patna,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - Bank Loan,18,Male,2.7
OE107904,2024-09-08,Maharashtra,Pune,S1 Air,1,84999,0,84999,Online (Ola App),EMI - Bank Loan,36,Male,5.0
OE107895,2024-09-08,Karnataka,Bengaluru,S1 Pro+,1,159999,5000,154999,Company Owned Store,Full Payment,41,Male,3.5
OE107906,2024-09-08,Tamil Nadu,Madurai,S1 X+ (4kWh),1,139999,0,139999,Dealer Partner,Full Payment,22,Male,4.8
OE107901,2024-09-08,West Bengal,Kolkata,S1 Air,1,84999,2000,82999,Dealer Partner,EMI - Bank Loan,28,Male,4.4
OE107894,2024-09-08,West Bengal,Kolkata,S1 Air,1,84999,5000,79999,Ola Experience Center,Subvention Scheme,44,Male,5.0
OE107903,2024-09-08,Haryana,Faridabad,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - NBFC,40,Male,3.7
OE107892,2024-09-08,Madhya Pradesh,Bhopal,S1 X (2kWh),1,79999,0,79999,Dealer Partner,EMI - Bank Loan,27,Male,3.7
OE107883,2024-09-08,Tamil Nadu,Madurai,S1 X+ (4kWh),1,139999,0,139999,Ola Experience Center,EMI - Bank Loan,29,Male,3.8
OE107884,2024-09-08,Andhra Pradesh,Vijayawada,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,28,Male,4.4
OE107885,2024-09-08,Karnataka,Mangaluru,S1 Pro,1,147999,0,147999,Online (Ola App),Subvention Scheme,44,Male,4.4
OE107886,2024-09-08,Maharashtra,Nagpur,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - Bank Loan,19,Male,4.5
OE107882,2024-09-08,Delhi,Rohini,S1 Pro,1,147999,0,147999,Online (Ola App),EMI - NBFC,37,Male,4.1
OE107888,2024-09-08,Tamil Nadu,Coimbatore,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - Bank Loan,22,Male,5.0
OE107889,2024-09-08,Uttar Pradesh,Lucknow,S1 Air,1,84999,0,84999,Dealer Partner,EMI - Bank Loan,34,Female,4.3
OE107890,2024-09-08,Gujarat,Vadodara,S1 X (2kWh),1,79999,0,79999,Dealer Partner,EMI - NBFC,37,Male,4.5
OE107891,2024-09-08,Uttar Pradesh,Kanpur,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - Bank Loan,30,Male,4.3
OE107887,2024-09-08,Maharashtra,Pune,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Subvention Scheme,48,Female,4.9
OE107893,2024-09-08,Tamil Nadu,Madurai,S1 Air,1,84999,8000,76999,Ola Experience Center,Full Payment,50,Male,3.9
OE107916,2024-09-09,Maharashtra,Mumbai,S1 X+ (4kWh),1,139999,0,139999,Dealer Partner,EMI - Bank Loan,35,Male,3.3
OE107924,2024-09-09,Bihar,Patna,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Subvention Scheme,18,Female,4.3
OE107923,2024-09-09,Telangana,Warangal,S1 Pro,1,147999,0,147999,Ola Experience Center,Full Payment,26,Male,3.0
OE107922,2024-09-09,Andhra Pradesh,Vijayawada,S1 Air,1,84999,0,84999,Company Owned Store,EMI - NBFC,32,Male,3.1
OE107921,2024-09-09,Telangana,Hyderabad,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,Subvention Scheme,34,Female,4.5
OE107920,2024-09-09,Tamil Nadu,Madurai,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - Bank Loan,28,Male,3.2
OE107919,2024-09-09,Maharashtra,Nashik,S1 Pro,1,147999,0,147999,Dealer Partner,EMI - Bank Loan,41,Male,3.4
OE107918,2024-09-09,Karnataka,Mangaluru,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - NBFC,32,Female,4.4
OE107917,2024-09-09,Delhi,Dwarka,S1 X+ (4kWh),1,139999,5000,134999,Online (Ola App),Full Payment,21,Female,4.9
OE107915,2024-09-09,Delhi,Rohini,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,31,Male,4.2
OE107913,2024-09-09,Kerala,Thiruvananthapuram,S1 Pro,1,147999,0,147999,Dealer Partner,EMI - NBFC,45,Female,4.2
OE107912,2024-09-09,Delhi,Dwarka,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,Full Payment,26,Male,4.7
OE107911,2024-09-09,Telangana,Warangal,S1 X (2kWh),1,79999,0,79999,Company Owned Store,Full Payment,29,Female,2.8
OE107910,2024-09-09,Andhra Pradesh,Visakhapatnam,S1 Air,1,84999,0,84999,Company Owned Store,Subvention Scheme,39,Female,4.4
OE107909,2024-09-09,Kerala,Thiruvananthapuram,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - Bank Loan,40,Male,4.3
OE107908,2024-09-09,Kerala,Kochi,S1 Air,1,84999,5000,79999,Ola Experience Center,EMI - Bank Loan,24,Male,4.5
OE107907,2024-09-09,Tamil Nadu,Chennai,S1 X (3kWh),1,99999,0,99999,Dealer Partner,Full Payment,40,Male,3.8
OE107914,2024-09-09,Punjab,Ludhiana,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - Bank Loan,23,Male,4.5
OE107939,2024-09-10,Bihar,Patna,S1 X (2kWh),1,79999,0,79999,Company Owned Store,Full Payment,36,Male,4.2
OE107940,2024-09-10,Karnataka,Mysuru,S1 Pro+,1,159999,0,159999,Company Owned Store,Full Payment,24,Male,3.8
OE107941,2024-09-10,Tamil Nadu,Madurai,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - Bank Loan,37,Female,3.5
OE107942,2024-09-10,Bihar,Patna,S1 X (2kWh),1,79999,0,79999,Company Owned Store,Full Payment,37,Male,4.5
OE107946,2024-09-10,Telangana,Hyderabad,S1 Air,1,84999,0,84999,Online (Ola App),EMI - Bank Loan,25,Female,4.5
OE107944,2024-09-10,Bihar,Patna,S1 X (3kWh),1,99999,5000,94999,Online (Ola App),Subvention Scheme,37,Female,4.7
OE107945,2024-09-10,West Bengal,Siliguri,S1 Pro,2,147999,2000,291998,Company Owned Store,EMI - NBFC,19,Male,4.3
OE107947,2024-09-10,Uttar Pradesh,Kanpur,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,34,Female,4.5
OE107938,2024-09-10,Maharashtra,Nashik,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - Bank Loan,40,Male,4.2
OE107943,2024-09-10,Karnataka,Mangaluru,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,36,Male,4.0
OE107936,2024-09-10,Punjab,Amritsar,S1 Pro+,1,159999,5000,154999,Online (Ola App),EMI - NBFC,47,Female,4.4
OE107937,2024-09-10,Delhi,Dwarka,S1 X (2kWh),1,79999,0,79999,Dealer Partner,EMI - Bank Loan,46,Female,4.6
OE107935,2024-09-10,Maharashtra,Pune,S1 X+ (4kWh),1,139999,0,139999,Online (Ola App),EMI - NBFC,47,Female,4.3
OE107934,2024-09-10,Maharashtra,Pune,S1 Air,1,84999,0,84999,Dealer Partner,Full Payment,32,Male,4.4
OE107933,2024-09-10,Telangana,Warangal,S1 Air,1,84999,0,84999,Company Owned Store,EMI - Bank Loan,44,Female,4.0
OE107932,2024-09-10,Karnataka,Mangaluru,S1 Air,1,84999,2000,82999,Company Owned Store,Full Payment,35,Male,3.3
OE107931,2024-09-10,Uttar Pradesh,Noida,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,Full Payment,18,Male,3.9
OE107930,2024-09-10,Uttar Pradesh,Lucknow,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - NBFC,38,Male,3.4
OE107929,2024-09-10,Maharashtra,Nagpur,S1 Pro,1,147999,2000,145999,Online (Ola App),EMI - NBFC,51,Male,4.5
OE107928,2024-09-10,Karnataka,Mangaluru,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,42,Female,5.0
OE107927,2024-09-10,Punjab,Amritsar,S1 Pro+,1,159999,0,159999,Company Owned Store,EMI - Bank Loan,18,Female,4.9
OE107926,2024-09-10,Uttar Pradesh,Kanpur,S1 Air,1,84999,0,84999,Online (Ola App),Subvention Scheme,30,Male,3.5
OE107925,2024-09-10,Tamil Nadu,Coimbatore,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,Subvention Scheme,18,Female,3.2
OE107964,2024-09-11,Maharashtra,Mumbai,S1 Pro,1,147999,0,147999,Company Owned Store,Full Payment,44,Male,3.6
OE107965,2024-09-11,Delhi,New Delhi,S1 Pro+,1,159999,0,159999,Company Owned Store,EMI - NBFC,35,Male,4.9
